,participants,variables
7815,P09,-6.799024107250688
7816,P09,-6.918917721969137
7817,P09,-7.055229070854381
7818,P09,-7.224040509706626
7819,P09,-7.4134422235404145
7820,P09,-7.581541606858124
7821,P09,-7.695063564917277
7822,P09,-7.703479800756867
7823,P09,-7.527402859813108
7824,P09,-7.14643449187551
7825,P09,-6.604052143631293
7826,P09,-5.975245981595933
7827,P09,-5.364851342385407
7828,P09,-4.802164173524588
7829,P09,-4.2636162005437654
7830,P09,-3.6895466992210117
7831,P09,-3.0413447572884422
7832,P09,-2.414948317110742
7833,P09,-1.9854365640187837
7834,P09,-1.9586231354076205
7835,P09,-2.5285014638980243
7836,P09,-3.6839772131028496
7837,P09,-5.143717478758106
7838,P09,-6.556669732116177
7839,P09,-7.549917426135323
7840,P09,-7.887041601830759
7841,P09,-7.59341121037383
7842,P09,-6.851323016346157
7843,P09,-6.045744575067431
7844,P09,-5.6198840255518405
7845,P09,-5.875913032864702
7846,P09,-6.884975726248058
7847,P09,-8.524093777602985
7848,P09,-10.509044826311992
7849,P09,-12.659444989798928
7850,P09,-14.830764846537875
7851,P09,-16.907388495029736
7852,P09,-18.783163281654936
7853,P09,-20.180130711833257
7854,P09,-20.585432578693272
7855,P09,-19.900614871423542
7856,P09,-18.375646783451785
7857,P09,-16.52280591289562
7858,P09,-14.812643822649406
7859,P09,-13.459039976240547
7860,P09,-12.548075118208757
7861,P09,-12.08572173465511
7862,P09,-11.939919214156305
7863,P09,-11.90592725496829
7864,P09,-11.737247059461524
7865,P09,-11.303055792141379
7866,P09,-10.62508018172224
7867,P09,-9.828823261084878
7868,P09,-9.09155114883879
7869,P09,-8.531391285260852
7870,P09,-5.414322815950783
7871,P09,-2.2147679519229655
7872,P09,0.21121035456580728
7873,P09,1.9893313579393777
7874,P09,2.2429730567264556
7875,P09,2.5871858556043037
7876,P09,2.435027460339853
7877,P09,1.2919675745779102
7878,P09,0.024353216863872262
7879,P09,-6.3279794060808
7880,P09,-11.323697315434188
7881,P09,-12.097081654150173
7882,P09,-12.769368844609275
7883,P09,-13.05201326716356
7884,P09,-12.864610129706321
7885,P09,-12.264155573554305
7886,P09,-11.351523951638768
7887,P09,-10.262252803395597
7888,P09,-9.189270330980847
7889,P09,-8.249774890212478
7890,P09,-7.511016889076032
7891,P09,-7.02253866932125
7892,P09,-6.759037162640112
7893,P09,-6.684670293842657
7894,P09,-6.752113692580892
7895,P09,-6.903196481225123
7896,P09,-7.074040095727895
7897,P09,-7.215545210195003
7898,P09,-7.28598445450595
7899,P09,-7.255340380928786
7900,P09,-7.108379742651607
7901,P09,-6.832422986067144
7902,P09,-6.435174262329639
7903,P09,-5.9995081882324115
7904,P09,-5.684701679709121
7905,P09,-5.650559085136763
7906,P09,-5.831341328353915
7907,P09,-6.07514367766224
7908,P09,-6.299243569031518
7909,P09,-6.476316720696147
7910,P09,-6.663545650075363
7911,P09,-6.878545017467204
7912,P09,-7.0214044687418635
7913,P09,-7.04781223468035
7914,P09,-6.959375034989449
7915,P09,-6.758196854360946
7916,P09,-6.4541582463935185
7917,P09,-6.056545944108862
7918,P09,-5.584833792213814
7919,P09,-5.066294068000872
7920,P09,-4.548718748289588
7921,P09,-4.084030161219744
7922,P09,-3.717100625767287
7923,P09,-3.432292939424542
7924,P09,-3.184463804567912
7925,P09,-2.9437399303530185
7926,P09,-2.6825699925155106
7927,P09,-2.371068176917035
7928,P09,-1.9934915144704348
7929,P09,-1.543302127689202
7930,P09,-1.0428412544333128
7931,P09,-0.587027855971499
7932,P09,-0.33125461916606014
7933,P09,-0.451539880719821
7934,P09,-1.1387999307868029
7935,P09,-2.5505196449164487
7936,P09,-4.504900905861149
7937,P09,-6.6488314997099565
7938,P09,-8.518683316543644
7939,P09,-9.670965719204702
7940,P09,-9.983539218882129
7941,P09,-9.538055057861953
7942,P09,-8.638787905724001
7943,P09,-7.680308180269321
7944,P09,-7.08711887273725
7945,P09,-7.1380995614486125
7946,P09,-7.945517203401863
7947,P09,-9.478081446284179
7948,P09,-11.548232708176016
7949,P09,-13.964484157864291
7950,P09,-16.447088928654864
7951,P09,-18.64420994075671
7952,P09,-20.18398811861482
7953,P09,-20.711388961220337
7954,P09,-20.148868927784534
7955,P09,-18.751135162446886
7956,P09,-17.07117006763015
7957,P09,-15.495569680417375
7958,P09,-14.263380477603135
7959,P09,-13.497552915360998
7960,P09,-13.173635464521098
7961,P09,-13.128042733431357
7962,P09,-13.111111848203805
7963,P09,-12.936056102014845
7964,P09,-12.59151131079139
7965,P09,-12.205371988619746
7966,P09,-6.7948411722894235
7967,P09,-0.5010683808006888
7968,P09,4.602085328631972
7969,P09,8.504237453264182
7970,P09,10.470618827977745
7971,P09,9.062314241466552
7972,P09,7.687232847014343
7973,P09,6.4187493767471295
7974,P09,5.302879751612025
7975,P09,4.447689166631292
7976,P09,3.9734202262279865
7977,P09,4.0201775120202825
7978,P09,4.27497588285668
7979,P09,2.7171483339503766
7980,P09,-3.168224950496281
7981,P09,-10.60263550222487
7982,P09,-14.601527517283088
7983,P09,-15.728732129889607
7984,P09,-16.258637090515123
7985,P09,-16.19051008624325
7986,P09,-15.746452845736883
7987,P09,-15.109101793989495
7988,P09,-14.394214561192243
7989,P09,-13.697397141942872
7990,P09,-13.103070267188713
7991,P09,-12.652593795031436
7992,P09,-12.358862269641065
7993,P09,-12.202317362397153
7994,P09,-12.120680417607389
7995,P09,-12.02941108775805
7996,P09,-11.863006944824633
7997,P09,-11.555828313787671
7998,P09,-11.073750916037653
7999,P09,-10.398418207959367
8000,P09,-9.513270481941618
8001,P09,-8.409132752088638
8002,P09,-7.098098410574849
8003,P09,-5.643911874414201
8004,P09,-4.1943980674705585
8005,P09,-2.956482313401665
8006,P09,-2.2038343424408424
8007,P09,-2.00460503719745
8008,P09,-2.2227486902283005
8009,P09,-2.7685529100743196
8010,P09,-3.569679995719838
8011,P09,-4.58317469615703
8012,P09,-5.623666457864573
8013,P09,-6.434695352972511
8014,P09,-6.868878330581978
8015,P09,-6.929496286285726
8016,P09,-6.701265068307677
8017,P09,-6.274965778142814
8018,P09,-5.699753993388541
8019,P09,-5.014326041808943
8020,P09,-4.271578263922606
8021,P09,-3.5264304371110455
8022,P09,-2.8417931977951696
8023,P09,-2.269250750887892
8024,P09,-1.8278423780313773
8025,P09,-1.518739499800688
8026,P09,-1.3435529096742869
8027,P09,-1.3202741568644
8028,P09,-1.4538570202743983
8029,P09,-1.6873093202032265
8030,P09,-1.9142229944948213
8031,P09,-2.0513267333212752
8032,P09,-2.0736922853508446
8033,P09,-2.0898624721808687
8034,P09,-2.262625945411372
8035,P09,-2.7590499312544665
8036,P09,-3.677686007825642
8037,P09,-5.004476578770806
8038,P09,-6.541441596677458
8039,P09,-8.054107799058784
8040,P09,-9.29010284534806
8041,P09,-10.026937026058732
8042,P09,-10.257013695272661
8043,P09,-10.054598399078543
8044,P09,-9.645557339883993
8045,P09,-9.297830366907846
8046,P09,-9.281660219719782
8047,P09,-9.77439235011687
8048,P09,-10.79686014633836
8049,P09,-12.157990513719596
8050,P09,-13.621521933503516
8051,P09,-15.02137490788067
8052,P09,-16.310083056760732
8053,P09,-17.498585560602976
8054,P09,-18.506529693794377
8055,P09,-19.006291346769387
8056,P09,-18.685657800385755
8057,P09,-17.646289980474933
8058,P09,-16.253693810899392
8059,P09,-14.919481249977139
8060,P09,-13.825023447473129
8061,P09,-13.014062039127978
8062,P09,-12.440750857475464
8063,P09,-12.044989100786609
8064,P09,-11.689870634572799
8065,P09,-11.251389488947297
8066,P09,-10.643744379535136
8067,P09,-9.828264555671979
8068,P09,-8.871185248903316
8069,P09,-7.958163514930675
8070,P09,-6.249902986299901
8071,P09,-1.502343581616742
8072,P09,2.265197220817413
8073,P09,4.609375426682007
8074,P09,3.7250986462188393
8075,P09,3.2101525491866028
8076,P09,3.0714595600681918
8077,P09,3.320311648902532
8078,P09,3.974071359185345
8079,P09,4.497269846775225
8080,P09,2.3994949933945975
8081,P09,-3.3997712798053783
8082,P09,-10.411857945009302
8083,P09,-13.012401693396015
8084,P09,-14.998086604248115
8085,P09,-16.589606796824356
8086,P09,-17.520133498756906
8087,P09,-17.735350669446845
8088,P09,-17.332957735309876
8089,P09,-16.50500899168165
8090,P09,-15.460059448551874
8091,P09,-14.36341555703197
8092,P09,-13.323103230725167
8093,P09,-12.372455903337254
8094,P09,-11.486138679848949
8095,P09,-10.604881029922694
8096,P09,-9.645103287746679
8097,P09,-8.524726358204347
8098,P09,-7.20707462618266
8099,P09,-5.729574763765825
8100,P09,-4.159409514524867
8101,P09,-2.6721422987860564
8102,P09,-1.4813094122177404
8103,P09,-0.754987111989621
8104,P09,-0.588907683354563
8105,P09,-1.033321982827772
8106,P09,-1.999605722212209
8107,P09,-3.3634968673341206
8108,P09,-4.996770194996728
8109,P09,-6.701183540606323
8110,P09,-8.21475749343277
8111,P09,-9.313278927159672
8112,P09,-9.931328562766254
8113,P09,-10.134028412847144
8114,P09,-10.08389315776941
8115,P09,-9.962750713426516
8116,P09,-9.862360203372447
8117,P09,-9.802716769390372
8118,P09,-9.768014601699733
8119,P09,-9.734917308894069
8120,P09,-9.68026670337079
8121,P09,-9.561187897229331
8122,P09,-9.34895034982975
8123,P09,-9.045723293052191
8124,P09,-8.66331644187612
8125,P09,-8.174007919422465
8126,P09,-7.539178600070116
8127,P09,-6.753342146724364
8128,P09,-5.8362038457471215
8129,P09,-4.807173047087247
8130,P09,-3.674969323299493
8131,P09,-2.4492364172973424
8132,P09,-1.1668248673511386
8133,P09,0.06985974839665232
8134,P09,1.0738133515461925
8135,P09,1.6332781394239078
8136,P09,1.571245469347673
8137,P09,0.7917369300926254
8138,P09,-0.7387157940760574
8139,P09,-2.812649518568122
8140,P09,-5.153715096724767
8141,P09,-7.443806765372074
8142,P09,-9.364278941868633
8143,P09,-10.738636946513566
8144,P09,-11.520063177968723
8145,P09,-11.755028454782206
8146,P09,-11.614995736721795
8147,P09,-11.451391620332316
8148,P09,-11.635392971319789
8149,P09,-12.338069625420644
8150,P09,-13.570528014809682
8151,P09,-15.196743013388286
8152,P09,-16.97968385957367
8153,P09,-18.64474020216676
8154,P09,-19.981807683661287
8155,P09,-20.981837549835433
8156,P09,-21.610763187609834
8157,P09,-21.76751677927811
8158,P09,-21.541261190283734
8159,P09,-21.12742641650371
8160,P09,-20.670776318780696
8161,P09,-20.198854630459394
8162,P09,-19.638320491183535
8163,P09,-18.92386647868669
8164,P09,-18.03789472620477
8165,P09,-17.00181185225341
8166,P09,-15.849121351528197
8167,P09,-14.620873977531417
8168,P09,-13.417311794618172
8169,P09,-12.427117707587314
8170,P09,-4.248123519064492
8171,P09,3.3532907637614215
8172,P09,9.236900469923015
8173,P09,11.694211558323758
8174,P09,10.467273433704747
8175,P09,9.338980037937617
8176,P09,8.291436284203542
8177,P09,7.291223924471893
8178,P09,6.370034325164809
8179,P09,5.653903874539594
8180,P09,5.416873856953345
8181,P10,8.821862761397
8182,P10,6.197955795786797
8183,P10,0.4228129076918634
8184,P10,-6.37686059553161
8185,P10,-7.581652636358456
8186,P10,-8.112645763620662
8187,P10,-8.51898894749182
8188,P10,-8.573720292409575
8189,P10,-8.159027524195821
8190,P10,-7.3320200780639055
8191,P10,-6.2769275839861365
8192,P10,-5.219689310486672
8193,P10,-4.359249653026637
8194,P10,-3.786524260818396
8195,P10,-3.462158526869189
8196,P10,-3.288735884117642
8197,P10,-3.1465638641897726
8198,P10,-2.9373307792913863
8199,P10,-2.6031681069869563
8200,P10,-2.133236090085532
8201,P10,-1.5649931217254078
8202,P10,-0.9541460704603537
8203,P10,-0.36836734743042143
8204,P10,0.14018755719888532
8205,P10,0.5235654260123965
8206,P10,0.7083899006316869
8207,P10,0.6052534204090136
8208,P10,0.2003430480901187
8209,P10,-0.5349957270985044
8210,P10,-1.6173501218950292
8211,P10,-2.9766371347303817
8212,P10,-4.506489052806984
8213,P10,-6.016599221529177
8214,P10,-7.349472699824574
8215,P10,-8.444731646675237
8216,P10,-9.297778354829376
8217,P10,-9.911461849689985
8218,P10,-10.29132887594011
8219,P10,-10.472791380107537
8220,P10,-10.467545138480602
8221,P10,-10.27983013452885
8222,P10,-9.943318857228775
8223,P10,-9.506872046531697
8224,P10,-9.013939909263286
8225,P10,-8.487758962768211
8226,P10,-7.939457454998973
8227,P10,-7.390984471689691
8228,P10,-6.8574926834090775
8229,P10,-6.350581062982329
8230,P10,-5.893827370041365
8231,P10,-5.501575866343643
8232,P10,-5.164348539804138
8233,P10,-4.894390578506091
8234,P10,-4.682090522558468
8235,P10,-4.515907470666519
8236,P10,-4.422269337380897
8237,P10,-4.479449261826744
8238,P10,-4.810745373882739
8239,P10,-5.4391183687272076
8240,P10,-6.236779997682689
8241,P10,-7.021520986093293
8242,P10,-7.562669746252368
8243,P10,-7.7234309773851635
8244,P10,-7.5124122579801735
8245,P10,-7.057275713857848
8246,P10,-6.609050138239809
8247,P10,-6.373244082256875
8248,P10,-6.541893032627414
8249,P10,-7.164391482183277
8250,P10,-8.237205879227716
8251,P10,-9.689849929334272
8252,P10,-11.44567038149711
8253,P10,-13.331424370707069
8254,P10,-15.151217218403687
8255,P10,-16.62394434273189
8256,P10,-17.50458916686921
8257,P10,-17.693121976921887
8258,P10,-17.34231018238576
8259,P10,-16.618221619185775
8260,P10,-15.603821860600945
8261,P10,-14.403519201488578
8262,P10,-13.089170919966435
8263,P10,-11.76115354543019
8264,P10,-10.519399277695683
8265,P10,-9.444196801267978
8266,P10,-8.631999889809734
8267,P10,-8.157080753124518
8268,P10,-8.056224009701722
8269,P10,-1.9984570531417063
8270,P10,3.7331580536938134
8271,P10,8.756415440959813
8272,P10,13.000306340996502
8273,P10,15.562581843161666
8274,P10,14.813709195325416
8275,P10,14.021569397029268
8276,P10,13.184346925529894
8277,P10,12.308046389087565
8278,P10,11.409505664500344
8279,P10,10.559560056077501
8280,P10,9.849603814098955
8281,P10,9.583625100216693
8282,P10,8.732596242171866
8283,P10,9.164378872729685
8284,P10,3.3627512880849224
8285,P10,-3.25857046155177
8286,P10,-8.28902956594392
8287,P10,-9.184018670916927
8288,P10,-9.821910341565754
8289,P10,-10.03236335350897
8290,P10,-9.760233564773614
8291,P10,-9.066772416211535
8292,P10,-8.09535614353932
8293,P10,-7.02655808174228
8294,P10,-6.041245242627937
8295,P10,-5.243548554679748
8296,P10,-4.654224476153132
8297,P10,-4.2410173112507294
8298,P10,-3.9527129391159264
8299,P10,-3.7254962345167257
8300,P10,-3.477782552066472
8301,P10,-3.1689163669974647
8302,P10,-2.7912466912908513
8303,P10,-2.351430403111607
8304,P10,-1.8741841784224675
8305,P10,-1.4121814211092953
8306,P10,-1.0182702438384723
8307,P10,-0.766063858027465
8308,P10,-0.7316798862328255
8309,P10,-0.9804700382186127
8310,P10,-1.5110438992846014
8311,P10,-2.285058208309124
8312,P10,-3.2653764945025614
8313,P10,-4.425542390933174
8314,P10,-5.707871646471716
8315,P10,-6.964153300801584
8316,P10,-8.066258845471282
8317,P10,-8.971132125195709
8318,P10,-9.660723320701734
8319,P10,-10.144807783077027
8320,P10,-10.434156334831428
8321,P10,-10.542378828668603
8322,P10,-10.474450101270747
8323,P10,-10.237588507805981
8324,P10,-9.85120285809218
8325,P10,-9.340169705621037
8326,P10,-8.751143757638175
8327,P10,-8.127540894904797
8328,P10,-7.525234570344452
8329,P10,-6.984568704159898
8330,P10,-6.527119911544403
8331,P10,-6.140643894520096
8332,P10,-5.800354687859652
8333,P10,-5.478410953410588
8334,P10,-5.148211222419803
8335,P10,-4.783424030420576
8336,P10,-4.391550113073492
8337,P10,-3.995972591659722
8338,P10,-3.618886432243272
8339,P10,-3.3075242524509463
8340,P10,-3.15667370434808
8341,P10,-3.3176122740812275
8342,P10,-3.8719270356650384
8343,P10,-4.770764558538019
8344,P10,-5.8480035197922575
8345,P10,-6.912214908656409
8346,P10,-7.7238788296853045
8347,P10,-8.170592061108778
8348,P10,-8.255279142356528
8349,P10,-8.081425648751548
8350,P10,-7.859745277251619
8351,P10,-7.807752470995197
8352,P10,-8.18723222063852
8353,P10,-9.11449534282869
8354,P10,-10.619525970618469
8355,P10,-12.628706642091927
8356,P10,-14.96024593399791
8357,P10,-17.347779168735755
8358,P10,-19.522647409654752
8359,P10,-21.225106968734494
8360,P10,-22.258631986664454
8361,P10,-22.586608063294022
8362,P10,-22.276049617617986
8363,P10,-21.55414935287952
8364,P10,-20.65350958117247
8365,P10,-19.70806591816452
8366,P10,-18.792707822281713
8367,P10,-17.952161399937083
8368,P10,-17.20745679392087
8369,P10,-16.57334906097462
8370,P10,-16.05491267008452
8371,P10,-15.682419842194463
8372,P10,-15.478104627800946
8373,P10,-9.323490197998439
8374,P10,-3.1503668397625546
8375,P10,1.8790337365778527
8376,P10,5.787538207827481
8377,P10,8.611733819204204
8378,P10,10.351742878538346
8379,P10,11.029351203619981
8380,P10,10.580196866393223
8381,P10,8.913671321028218
8382,P10,7.775398475536562
8383,P10,6.955271797993987
8384,P10,1.5107517417046097
8385,P10,-4.914944445402568
8386,P10,-6.687696394144581
8387,P10,-6.986225992192331
8388,P10,-7.280456427714995
8389,P10,-7.393355408207086
8390,P10,-7.233918730007446
8391,P10,-6.787265330507537
8392,P10,-6.1348765024389
8393,P10,-5.386132526516235
8394,P10,-4.67906746915142
8395,P10,-4.138556336126385
8396,P10,-3.8427463155567807
8397,P10,-3.816661209243307
8398,P10,-4.036776483944308
8399,P10,-4.42233416324774
8400,P10,-4.8684875989098515
8401,P10,-5.267932700884444
8402,P10,-5.542388817301784
8403,P10,-5.651472012780673
8404,P10,-5.590785219111098
8405,P10,-5.393696757809494
8406,P10,-5.1217621097193415
8407,P10,-4.867909830412458
8408,P10,-4.7353518225774
8409,P10,-4.817525470103149
8410,P10,-5.1557938892761115
8411,P10,-5.747209325224333
8412,P10,-6.539043016335768
8413,P10,-7.470052129627675
8414,P10,-8.401814825501319
8415,P10,-9.137406335710125
8416,P10,-9.565712665963446
8417,P10,-9.634798912687984
8418,P10,-9.360859609396556
8419,P10,-8.79546086901776
8420,P10,-8.026092948669074
8421,P10,-7.174329497995558
8422,P10,-6.336849525007821
8423,P10,-5.573540915144761
8424,P10,-4.910612603373735
8425,P10,-4.341678542188731
8426,P10,-3.868926928789435
8427,P10,-3.5185846719060976
8428,P10,-3.320991656251863
8429,P10,-3.3018736435103193
8430,P10,-3.461454250635711
8431,P10,-3.7790558854761542
8432,P10,-4.24905042201533
8433,P10,-4.855731484059461
8434,P10,-5.576524296388357
8435,P10,-6.362428327080565
8436,P10,-7.171452661537501
8437,P10,-7.968748004782469
8438,P10,-8.734565840705955
8439,P10,-9.434443241085475
8440,P10,-10.029910437398073
8441,P10,-10.491078590577786
8442,P10,-10.80098093490193
8443,P10,-10.902075712336597
8444,P10,-10.762087270381116
8445,P10,-10.396908248332878
8446,P10,-9.821616097497966
8447,P10,-9.154172392254424
8448,P10,-8.520267530054682
8449,P10,-8.067582605469937
8450,P10,-7.936480418469586
8451,P10,-8.200091366024395
8452,P10,-8.857881339551
8453,P10,-9.84988011591409
8454,P10,-11.107592436330634
8455,P10,-12.527729472192064
8456,P10,-13.98866924414628
8457,P10,-15.31913122958926
8458,P10,-16.354808453378595
8459,P10,-16.91442511013048
8460,P10,-16.926455201519744
8461,P10,-16.449111012327194
8462,P10,-15.639457453228545
8463,P10,-14.640393005614357
8464,P10,-13.52537037112485
8465,P10,-12.405900672746526
8466,P10,-11.416696094821631
8467,P10,-10.697449258533283
8468,P10,-10.346758323063511
8469,P10,-10.423098964369984
8470,P10,-10.912871738380971
8471,P10,-7.937388295853651
8472,P10,-1.2785030777952073
